663.07,341.78,206.01,80.338,45.844,124.37,77.64,47.428,39.607,59.955,142.16,73.834,96.755,121.26,40.418,90.26,42.25,49.163,68.767,36.822,58.793,38.657,40.171,43.23,0.055077,0.044953,1.7469,1.6902,2.3615,2.9528,2.4996,1.8841,1.9278,1.6999,1.8301,1.648,1.8741,1.7617,1.7319,1.7806,2.245,2.5168,2.3252,1.8022,1.9356,1.4853,21.517,22.405,33.051,40.779,36.253,22.9,25.838,24.187,23.245,23.044,27.616,24.979,20.871,24.29,31.887,35.205,32.766,15.964,14.687,9.3971,6663,180,0,0,0,0,0,0,180,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046705,0.7656,0.75622,0.97665,3.6251,3.3862,2.8863,3.3435,3.5619,3.4693,3.1588,3.3494,3.2793,2.9959,2.1155,2.8809,3.0444,2.9337,2.497,1.4183,2.6011,3.506,3.1437,2.2996,1.7191,2.2508,2.077,2.3844,2.4153,1.3958,1,1
737.91,639.28,597.28,574.91,583.82,589.32,78.285,46.437,36.541,67.757,103.6,88.898,114.23,41.916,32.257,68.229,49.416,87.002,18.694,21.572,54.308,34.362,82.173,13.286,0.095127,0.16338,2.737,2.6952,2.8214,2.9524,2.8491,3.3149,3.6345,3.4744,3.5124,3.2677,3.2623,3.3189,3.0755,2.9282,2.6994,3.0206,3.0116,2.8563,2.8404,2.6852,54.161,53.392,51.337,52.818,56.985,82.916,110.6,84.441,83.039,54.407,63.663,81.157,61.443,59.322,56.968,57.835,48.475,59.3,64.208,54.457,2017,296,0,0,0,0,0,0,315,6008,71,0,0,0,0,0,0,125,1090,6,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082364,0.88489,0.41828,0.95882,3.2215,3.2492,3.1498,3.0127,3.2552,3.3267,3.411,3.3379,2.9967,3.2206,3.0574,3.2119,3.2422,3.2128,3.3617,3.4081,3.4368,3.4096,3.5916,3.6364,3.3427,3.2602,3.3547,3.6221,3.4496,1.5684,1,1
1050.3,806.7,717.91,590.11,539.1,611.84,116.13,85.797,76.746,96.011,172.93,122.83,75.551,150.4,72.198,140.9,87.342,52.467,109.56,68.508,124.28,77.052,48.347,92.079,0.094923,0.11128,3.8244,4.285,4.8265,4.095,3.7351,4.1133,3.9842,3.6723,3.8862,3.8157,3.7193,3.534,2.613,2.7034,3.5252,3.525,4.4149,4.3359,3.5838,3.5492,48.013,59.7,82.51,55.744,42.092,60.728,55.514,42.73,48.988,57.077,51.12,37.277,16.523,27.819,48.314,40.099,55.332,63.277,47.527,41.231,420,131,7,4,6,0,0,0,147,11493,2467,36,4,2,2,0,7,2557,25087,461,26,1,1,2,2,23,509,437,31,6,0,2,1,5,18,40,24,6,2,2,0,2,2,7,4,3,1,0,0,0,3,1,2,1,1,1,0,1,3,0,1,0,2,0,0.17214,0.72742,0.40021,0.92489,4.5217,4.7679,4.8958,3.8816,3.9444,4.3974,4.5508,4.6261,3.869,4.2722,3.7777,3.9047,4.2909,3.7623,4.2095,4.0558,4.04,3.8539,3.892,4.032,4.1538,4.4226,3.8975,3.9205,3.7978,1.6138,1,1
1552,1115.3,877.04,712.03,623.8,843.29,110.31,45.787,28.438,145.25,118.04,87.522,162.9,50.441,70.123,46.852,24.723,92.236,8.3615,45.194,24.573,9.8793,71.463,4.173,0.10084,0.076115,3.2366,2.9255,3.288,2.9077,3.1524,3.7232,4.0583,3.8823,3.7543,3.8559,3.879,4.0996,4.0477,5.4227,4.8115,3.8508,3.3051,4.201,3.5413,3.1275,64.348,71.078,69.281,67.74,70.576,71.982,78.109,87.772,107.89,70.577,117.21,120.35,112.73,133.6,92.761,74.968,58.578,76.998,72.33,61.046,3407,221,0,0,0,0,0,0,219,909,47,0,0,0,0,0,1,42,89,9,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11129,0.80762,0.50984,0.94489,2.9718,3.8721,4.9181,4.7092,4.7653,2.1786,3.8642,5.0333,4.2841,4.4947,2.4445,4.5435,5.0712,4.2215,4.0209,4.2005,5.0456,4.6166,4.3279,4.3869,4.3212,4.1042,4.1954,3.9206,3.1885,1.3751,1,1
394.59,311.31,278.72,293.22,329.03,312.77,120.23,83.893,92.74,91.208,147.5,136.08,108.06,123.84,61.553,110.34,96.83,72.718,84.328,70.032,121.8,105.94,80.966,92.149,0.16841,0.13247,1.6237,1.5774,1.6987,2.5337,1.9614,2.4583,2.3001,3.1741,4.5567,3.2913,1.9312,1.987,2.2837,2.6284,1.8838,2.2488,2.7761,2.0488,1.4767,1.6473,30.47,28.266,25.112,45.158,36.748,55.426,38.956,92.767,182.82,87.553,21.303,26.027,47.77,71.653,35.816,36.878,53.949,44.661,29.277,25.694,27,11,2,0,0,0,0,0,6,5767,614,0,0,0,0,0,1,671,17017,202,1,0,0,0,0,0,238,1441,25,0,0,0,0,0,4,22,75,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069848,0.88411,0.47731,0.96548,3.3902,2.9247,3.0437,2.8412,3.5399,3.5402,3.3244,3.0057,3.0633,4.0297,3.0045,3.1778,3.203,3.3732,3.3375,3.7065,3.2449,3.1622,3.1772,3.0462,3.6611,3.8061,3.5357,3.1493,3.1428,1.509,1,1
81.48,96.345,135.05,185.95,271.88,131.95,131.72,94.671,95.381,123.06,129.64,136.18,141.24,113.21,82.459,91.641,100.08,108.48,70.932,77.541,91.204,103.17,115.06,62.013,0.24525,0.28151,1.8673,1.8487,1.7964,1.8771,2.3034,2.071,2.238,2.0981,1.6717,1.6743,1.7727,2.4496,2.4696,1.953,1.9648,1.9495,1.8941,1.915,1.8706,1.9558,17.407,16.715,12.747,14.763,52.423,34.55,57.009,38.143,2.7216,3.7333,9.9856,79.666,60.36,24.549,25.7,23.995,19.736,18.012,15.111,28.65,0,0,0,0,0,0,0,0,0,566,405,0,0,0,0,0,0,430,73727,4882,0,0,0,0,0,0,4880,1.1826e+05,1413,0,0,0,0,0,0,1412,5229,21,0,0,0,0,0,1,15,32,13,0,0,0,0,0,5,8,32,0,0,0,0,0,0,0,0,0,0.063896,0.89501,0.43664,0.96809,2.6351,2.6848,2.7516,2.6567,2.7227,2.5552,2.7175,2.6935,2.6926,2.7225,2.6243,2.6558,2.6142,2.5946,2.6692,2.6758,2.6511,2.6305,2.6432,2.7704,2.8373,2.7012,2.666,2.7017,2.6051,4.2982,2,1
2300.6,1706.2,1357.7,1442.6,1574.7,1781.2,91.371,69.941,75.251,161.58,79.196,215.61,45.965,108.43,117.71,59.459,171.71,36.55,83.105,127.33,62.412,182.8,40.702,90.152,0.09823,0.073304,3.5106,4.9949,3.5226,6.127,3.7602,2.5137,5.3758,7.8382,7.6376,6.4244,2.6179,8.122,5.2179,2.3595,2.431,2.5403,3.0681,3.4968,3.853,3.342,66.18,140.6,57.711,196.44,93.021,43.707,140.47,240.15,251.21,238.69,39.942,282.08,157.72,35.604,41.99,46.321,64.737,95.092,105.9,53.854,141,57,0,0,0,0,0,0,66,5779,623,11,0,0,0,0,0,735,19420,328,17,1,0,0,0,5,362,739,62,11,1,0,0,0,21,71,91,12,1,0,0,1,4,12,14,14,2,1,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0.095812,0.84473,0.50377,0.95711,4.0417,4.0975,4.198,3.8758,3.8271,3.7637,4.1148,4.1806,4.1491,3.7913,3.998,3.8731,3.6569,4.249,3.9276,3.7313,3.7563,3.7859,4.0672,3.9453,4.3094,5.0783,4.0152,3.9518,3.757,1.3132,1,1
1660.4,1287.2,1062.6,783.02,635.06,904.77,100.3,71.657,56.451,115.77,50.85,156.94,81.263,140.11,75.279,37.597,124.98,51.375,102.3,52.203,34.077,103.89,42.617,73.32,0.12043,0.11424,2.5161,2.6162,2.3799,2.4673,2.3659,2.2565,2.4024,2.0191,2.0857,2.4427,2.4755,2.5365,2.3491,2.4912,2.6106,2.5869,2.4173,2.796,2.9777,2.747,38.595,35.213,35.963,44.745,45.351,37.04,53.818,37.448,39.555,41.835,38.339,43.305,37.874,36.658,39.139,43.198,43.915,61.509,48.004,49.381,4845,1377,2,1,0,0,0,0,1289,13371,29,2,0,0,0,0,1,30,30,4,2,0,0,0,2,2,4,3,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13357,0.69363,0.46671,0.93438,3.6287,3.7177,3.8088,3.4934,3.7285,3.535,3.2048,3.4037,3.3622,3.6741,3.4468,3.4592,3.2759,3.3165,3.2038,3.1111,3.4288,3.2832,3.5241,3.4266,3.3548,3.2054,3.4902,3.4197,3.5994,1.753,1,1
318.19,321.2,417.85,334,345.34,244.39,183.44,87.424,41.629,194.93,183.13,204.47,147.16,169.38,99.979,85.993,116.2,47.358,69.787,52.201,35.914,71.601,16.01,25.525,0.17229,0.16124,1.9537,2.4804,3.3822,3.7851,4.0929,3.3637,3.8829,4.1212,5.4927,5.0823,4.638,3.9032,3.1235,2.8469,3.3078,3.7342,3.4372,3.3338,2.2916,2.0342,12.891,60.275,108.16,108.82,113.27,41.018,79.595,94.108,116.68,167.85,203.84,77.682,54.606,41.325,57.837,62.838,39.279,48.564,13.783,12.518,72,22,0,0,0,0,0,0,22,1061,232,0,0,0,0,0,0,194,4319,336,0,0,0,0,0,0,289,8848,156,0,0,0,0,0,0,152,397,5,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087801,0.91492,0.3795,0.95618,3.959,3.84,3.6745,3.6906,3.9439,4.4086,4.1812,3.7971,3.963,3.8994,4.0325,4.3232,4.413,4.3335,4.118,4.2768,4.7763,4.5427,4.5578,4.1191,4.1825,4.3435,4.2643,4.5415,4.4959,1.509,1,1
1238,917.92,749.14,599.18,543.13,692.46,135.72,84.37,72.707,153.13,184.5,90.987,121.7,173.67,92.517,138.5,53.91,69.087,113.37,74.177,127.94,51.259,59.6,94.774,0.19326,0.12491,2.2211,2.1008,1.8604,2.461,2.3262,1.8331,4.8866,3.2848,2.2545,2.1431,2.1874,2.2996,2.3176,2.2336,2.4782,3.3352,2.9927,2.9232,2.5815,2.2791,31.324,41.011,30.84,72.707,105.33,102.38,243.51,117.9,38.454,28.026,39.802,34.98,31.531,31.767,48.929,88.683,65.906,63.864,49.586,31.472,1474,3,0,0,45,0,0,0,3,1205,323,0,0,0,0,0,0,394,10741,231,0,0,0,0,0,0,315,9703,215,0,0,0,45,0,0,227,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11222,0.93951,0.2836,0.96697,3.5253,3.6095,3.464,3.316,3.1348,2.9458,3.5463,3.7253,3.5362,3.153,0.61842,3.1055,3.3125,3.5488,3.4211,2.0963,3.2244,3.3911,3.6162,3.5951,3.5967,3.3204,3.3223,3.2242,3.4504,1.9448,1,1
191.85,281.95,439.25,474.92,551.18,295.24,158.69,122.35,101.72,144.33,170.98,157.07,122.87,165.59,99.684,144.15,118.32,69.739,131.92,74.214,129.9,94.391,50.955,111.13,0.12714,0.099855,1.6111,1.6238,1.3972,1.7185,1.9044,1.9285,1.9274,1.7524,1.8056,1.8546,2.5331,2.1159,1.7994,2.157,1.6061,1.9377,2.0159,2.2638,1.7713,1.3798,26.324,22.904,16.469,29.293,30.886,27.486,29.144,28.32,19.411,14.288,95.417,67.449,42.715,67.861,25.043,33.022,40.563,78.161,44.244,17.595,304,119,0,0,0,0,0,0,119,16280,1229,0,0,0,0,0,0,1342,25706,345,0,0,0,0,0,0,599,12527,150,0,0,0,0,0,0,206,2510,7,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067071,0.95275,0.28925,0.96646,3.9432,3.6698,3.9702,3.7644,3.8958,3.7278,3.7711,3.5638,3.5934,3.9517,3.7392,3.91,3.6725,3.6513,3.9778,3.4486,3.8435,3.7353,3.8256,3.8343,2.9055,3.3579,3.4711,3.2848,3.4283,2.2262,1,1
2035.6,1540.7,1257.2,1013.4,890.16,1175.1,138.49,95.57,76.849,174.11,185.99,138.01,101.75,69.53,120.27,138.72,89.558,63.503,47.354,92.327,115.75,69.904,50.958,41.17,0.21709,0.36047,3.1688,2.536,3.1734,3.198,3.2254,2.8614,2.6895,2.8383,3.2568,3.4117,2.708,2.8343,3.1899,3.473,3.3046,3.5222,2.974,2.9654,2.8484,2.9487,82.904,49.302,70.17,46.188,51.252,50.101,45.65,47.855,77.81,88.186,43.72,47.941,54.787,62.716,49.31,57.902,59.511,57.296,54.927,63.084,311,51,0,0,0,0,0,0,70,5932,399,0,0,0,0,0,0,396,2959,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091942,0.83793,0.43267,0.95442,3.5858,3.6553,3.7705,3.704,3.7857,3.5705,3.9011,3.7691,3.9494,3.5718,4.1924,3.6555,3.6994,3.8458,3.4172,3.7656,3.486,3.8006,3.8506,3.7748,3.6526,3.7723,3.624,3.6901,3.7351,1.632,2,1
2427.4,1548.3,1315.5,1322.5,1418.1,1424.9,145.46,82.318,71.65,151.92,210.21,111.08,62.202,182.02,77.839,142.01,55.37,31.186,108.56,66.774,131.98,44.458,22.636,96.937,0.13162,0.10012,1.9837,1.8756,1.6989,1.8287,2.2902,1.9691,1.6952,2.0455,1.8062,1.362,1.4493,1.7931,1.6546,1.5491,1.8105,1.4641,1.5546,1.4766,1.6882,1.9839,22.354,19.769,13.133,16.911,21.775,36.983,51.172,41.058,34.957,24.796,16.786,26.275,18.758,16.41,22.903,19.496,20.722,20.306,23.766,24.03,10365,458,0,0,0,0,0,0,583,17640,1104,0,0,0,0,0,0,1287,58046,2677,7,0,0,0,0,4,2746,65971,1266,13,0,0,0,0,14,1306,13938,214,2,0,0,0,2,15,229,810,23,1,0,0,0,1,7,18,22,1,0,0,0,0,0,2,0,0,0.068238,0.96664,0.26147,0.96643,3.2978,4.1051,4.1296,3.4938,3.2688,4.0428,4.3147,4.0738,3.2159,3.3476,4.2969,3.6736,3.543,3.3152,3.8147,3.6625,3.2928,3.3796,3.9589,3.7104,3.1027,3.6711,3.9589,3.9533,3.6234,1.8965,1,1
175.38,233.99,393.56,463,611.46,261.02,170.7,109.98,63.376,160.13,135.35,177.16,183.12,170.86,90.049,61.941,121.19,134.01,107.17,36.001,18.362,77.027,97.889,56.132,0.11619,0.1021,2.0216,1.9938,2.1349,2.7191,2.4392,2.4581,2.3315,2.772,2.506,2.1221,1.5611,2.1542,2.6349,4.2313,3.6078,2.713,2.6251,2.1656,2.6077,2.741,29.961,40.457,47.373,42.527,39.17,28.888,31.599,54.96,40.978,35.35,16.448,37.866,85.74,176.93,123.64,30.397,24.522,19.938,41.881,41.317,436,42,5,0,0,0,0,0,41,521,197,29,1,0,0,0,4,203,3028,918,37,0,0,0,1,22,925,23480,1611,1,0,0,1,1,43,1645,21665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11289,0.89781,0.34472,0.94734,4.0686,3.3624,2.5698,3.5551,3.7841,4.1273,3.796,3.6587,3.398,3.3238,3.3092,3.5281,4.3867,4.1727,3.5161,3.9986,3.5219,3.7585,3.4191,3.2531,3.8326,3.6035,2.6249,2.5189,3.4367,2.0903,1,1
